date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2016-01-23 16:59:59,ncuurzee,,0,0,0,"No “@FigoMadridismo: Let me reiterate this!!! LEICESTER CITY will win the LEAGUE!!!”",,@FigoMadridismo,,690942061588156416,https://twitter.com/ncuurzee/status/690942061588156416
2016-01-23 16:59:52,AdnanMookhtiar,,0,0,0,"Leicester City on top of the Premier League table with the fans on top of the world! #PremierLeague #Leicestercity #LeiSto #EPL",,,#PremierLeague #Leicestercity #LeiSto #EPL,690942034782392320,https://twitter.com/AdnanMookhtiar/status/690942034782392320
2016-01-23 16:59:38,NanniENaNaaN,,0,0,0,"Love U dannydrinkz We can make it!!! #LeicesterCity is no.1… https://www.instagram.com/p/BA4547XmAVouVeaUwM0uAeSiLGEvIPF_7mqBRo0/ …",,,#LeicesterCity,690941974866624512,https://twitter.com/NanniENaNaaN/status/690941974866624512
2016-01-23 16:59:37,khutsomonareng,,0,0,0,"Leicester City is stubbornly keeping apace with the big boys. Arsenal has to collect maximum points nomakanjani.",,,,690941972215939072,https://twitter.com/khutsomonareng/status/690941972215939072
2016-01-23 16:59:35,wefollowbackd,,0,1,4,"Leicester City 3-0 Stoke City",,,,690941963433017345,https://twitter.com/wefollowbackd/status/690941963433017345
2016-01-23 16:59:31,LeftyTsotang,BBCMOTD,0,0,0,"@BBCMOTD @BBCSport king Vardy of Leicester City writing thier own script of football making the title race more interesting. ..",,@BBCMOTD @BBCSport,,690941944835510272,https://twitter.com/LeftyTsotang/status/690941944835510272
2016-01-23 16:59:26,Andrew77240,,0,0,1,"Leicester City Back on top of the PL 3-0 super foxes allez Bordeaux https://twitter.com/ManonLgrst/status/688497027488034816 …",,,,690941922836418564,https://twitter.com/Andrew77240/status/690941922836418564
2016-01-23 16:59:20,Bateman_Man,,0,0,0,"GOAL. Leicester City 3-0 Stoke City. >:'(",,,,690941899142774787,https://twitter.com/Bateman_Man/status/690941899142774787
2016-01-23 16:59:18,RINZOID,,0,0,0,"Leicester City de top league. They can also entertain https://twitter.com/Tidy_steve/status/690940068979175426 …",,,,690941889260969985,https://twitter.com/RINZOID/status/690941889260969985
2016-01-23 16:59:13,JoseKhalinho,,0,0,0,"Top 4 is Manchester City, Leicester city, Arsenal and Tottenham Hotspurs. In no order.",,,,690941870982168576,https://twitter.com/JoseKhalinho/status/690941870982168576
2016-01-23 16:59:13,joecuth89,,0,0,1,"We're Leicester city we're top of the league. Another class showing from the boys in the blue @LCFC. Get in there",,@LCFC,,690941870545965057,https://twitter.com/joecuth89/status/690941870545965057
2016-01-23 16:59:12,BallFromGrace,,0,0,0,"Leicester City now 10 points clear of 5th place Man U.",,,,690941867383345152,https://twitter.com/BallFromGrace/status/690941867383345152
2016-01-23 16:59:11,fb_feeder,,0,0,0,"Prem: Ulloa goal -- Leicester City (88') http://tinyurl.com/j8jcxvs",,,,690941860198506496,https://twitter.com/fb_feeder/status/690941860198506496
2016-01-23 16:59:07,fb_feeder,,0,0,0,"Prem: Vardy goal -- Leicester City (67') http://tinyurl.com/gukwaer",,,,690941845614895104,https://twitter.com/fb_feeder/status/690941845614895104
2016-01-23 16:59:04,Bateman_Man,,0,0,0,"GOAL. Leicester City 2-0 Stoke City. :'(",,,,690941831102754817,https://twitter.com/Bateman_Man/status/690941831102754817
2016-01-23 16:59:02,inkhel,,0,0,0,"Leicester City 3 - 0 Stoke City (FT) Daniel Drinkwater 42', Vardy 66', Jose Leonardo Ulloa 87' Hei season... http://fb.me/VnJsQgee",,,,690941822085001218,https://twitter.com/inkhel/status/690941822085001218
2016-01-23 16:59:01,fpl_sheikh,,0,1,1,"Manchester United Football Club are 10 points behind Leicester City !!! #mufc #lvgthat",,,#mufc #lvgthat,690941821313249280,https://twitter.com/fpl_sheikh/status/690941821313249280
2016-01-23 16:59:01,IkeC4pt4in,,0,2,0,"However, Leicester City have an upcoming test in their next three fixtures: Liverpool - H Man city - A Arsenal - A",,,,690941817735495681,https://twitter.com/IkeC4pt4in/status/690941817735495681
2016-01-23 16:59:00,fb_feeder,,0,0,0,"Prem: Drinkwater goal -- Leicester City (43') http://tinyurl.com/hlwn93c",,,,690941815378169856,https://twitter.com/fb_feeder/status/690941815378169856
2016-01-23 16:58:56,kashifmuaaz,FIFAcom,0,0,0,"Top of the table! Leicester City are league leaders after Stoke win FT BPL photo gallery: https://twitter.com/FIFAcom/status/690940214026567680 …",,,,690941797070196736,https://twitter.com/kashifmuaaz/status/690941797070196736
