date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2015-11-07 16:59:55,VitalWatford,,0,0,0,"Leicester City v Watford - Team Line Ups http://bit.ly/1S6uJ7B #watfordfc",,,#watfordfc,663038179713249281,https://twitter.com/VitalWatford/status/663038179713249281
2015-11-07 16:59:48,SometimesSteven,,0,0,0,"Leicester City. Am I right? What the hell is going on over there?",,,,663038151775023104,https://twitter.com/SometimesSteven/status/663038151775023104
2015-11-07 16:59:39,Josh_Stryker13,,0,0,0,"#LeicesterCity 2-1 over #Watford Jaime Vardy continues to stand out. He's going to be a hot commodity if he leaves the club. #PremierLeague",,,#LeicesterCity #Watford #PremierLeague,663038114005303296,https://twitter.com/Josh_Stryker13/status/663038114005303296
2015-11-07 16:59:38,FOXES_Fanly,,0,0,0,"Albrighton chance -- Leicester (48') #LeicesterCity http://www.fanly.me/pfr/UDBImid50N",,,#LeicesterCity,663038108762439680,https://twitter.com/FOXES_Fanly/status/663038108762439680
2015-11-07 16:59:30,FOXES_Fanly,,0,0,1,"Leicester 2-1 Watford: Gomes Horror-Show Sinks Watford As Vardy... #LeicesterCity http://www.fanly.me/pfr/qaO030t2Vw pic.twitter.com/OBAnenhC3O",,,#LeicesterCity,663038076801843200,https://twitter.com/FOXES_Fanly/status/663038076801843200
2015-11-07 16:59:28,LauPoker,,0,0,0,"Leicester City 2-1 Watford: Jamie Vardy scores for a ninth successive Premier League game as Leicester beat Watford. http://bbc.in/1S1XYsd",,,,663038066349621248,https://twitter.com/LauPoker/status/663038066349621248
2015-11-07 16:59:27,Tumelo_LT,,0,0,0,"Leicester City are no. 3 on the premier league table. On top of so many big teams",,,,663038061249433600,https://twitter.com/Tumelo_LT/status/663038061249433600
2015-11-07 16:59:24,OwenBeasley1208,,0,0,0,"@vardy7 How many retweets for a signed Leicester City shirt?",,@vardy7,,663038048804986881,https://twitter.com/OwenBeasley1208/status/663038048804986881
2015-11-07 16:59:22,GYP972,,0,0,0,"Football full time Premier league Leicester city 2 - Watford 1 Championship Charlton athletic 3 - Sheffield... http://fb.me/6WO7NQwow",,,,663038040105992192,https://twitter.com/GYP972/status/663038040105992192
2015-11-07 16:59:20,picksonic,,0,0,0,"Leicester City 2-1 Watford: Jamie Vardy scores for a ninth successive Premier League game as Leicester beat Watford. http://bbc.in/1S1XYsd",,,,663038032086368256,https://twitter.com/picksonic/status/663038032086368256
2015-11-07 16:59:16,Mehmed_VI,,0,0,0,"Leicester City is the Southampton of this season.",,,,663038015984529408,https://twitter.com/Mehmed_VI/status/663038015984529408
2015-11-07 16:59:12,GaryHorkan,,0,0,0,"Leicester City 2-1 Watford: Jamie Vardy scores for a ninth successive Premier League game as Leicest... http://bbc.in/1S1XYsd #Football",,,#Football,663037998041137152,https://twitter.com/GaryHorkan/status/663037998041137152
