date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2015-11-21 16:59:56,AnAbnos,,0,0,0,"Regardless of what happens in Man City-Liverpool, Leicester City has a solid grip on a top-4 #EPL spot after 13 games. That's just amazing.",,,#EPL,668111616123252737,https://twitter.com/AnAbnos/status/668111616123252737
2015-11-21 16:59:53,lhanrytosh,,1,1,0,"I'm telling u"" @Abzeeskillz: Let's talk about Leicester City for a second. That team is on FIRE!!!!!!!!""",,@Abzeeskillz,,668111603418689536,https://twitter.com/lhanrytosh/status/668111603418689536
2015-11-21 16:59:53,Coral,,3,2,1,"Leicester City go top of the Premier League after their win at St James'. We make them 300/1 to win it! pic.twitter.com/NlwwUSSTm4",,,,668111601241858048,https://twitter.com/Coral/status/668111601241858048
2015-11-21 16:59:51,Poolieboy1Les1,bbcteessport,0,0,0,"@bbcteessport @mansfieldtownfc @Official_HUFC who would have thought Leicester City top of the league and my beloved Pools beat again.Fed up",,@bbcteessport @mansfieldtownfc @Official_HUFC,,668111593163661312,https://twitter.com/Poolieboy1Les1/status/668111593163661312
2015-11-21 16:59:50,medhatkemal,premierleague,0,0,0,"LEICESTER CITY!! https://twitter.com/premierleague/status/668111417699139584 …",,,,668111589132759040,https://twitter.com/medhatkemal/status/668111589132759040
2015-11-21 16:59:49,uptownfela04,,0,0,0,"If Leicester City qualifies for the champions league next season",,,,668111584003284996,https://twitter.com/uptownfela04/status/668111584003284996
2015-11-21 16:59:44,newby08,,0,0,1,"Well who the fuck thought that Leicester city would be top of prem! fair play to them like",,,,668111565758050304,https://twitter.com/newby08/status/668111565758050304
2015-11-21 16:59:44,CharlesDagnall,,1,6,6,"Got to say... Even though it pains me.. Superb from Leicester City. Enjoy it City fans!!! Brill stuff.",,,,668111564835332096,https://twitter.com/CharlesDagnall/status/668111564835332096
2015-11-21 16:59:44,owura00,,0,0,0,"Bro Leicester city should stay there! Will make me feel better",,,,668111563937681412,https://twitter.com/owura00/status/668111563937681412
2015-11-21 16:59:44,toyinDVC,,0,0,0,"Can't wait to see what the British press will say about Leicester city if they just end up top of the league by the end of today",,,,668111562540847104,https://twitter.com/toyinDVC/status/668111562540847104
2015-11-21 16:59:39,africamoneyexpo,,0,0,0,"#USAfricaBF Sport: Leicester City are top of the Premier League! Here are today's FT resu… https://twitter.com/Mayo360Group/status/668111216259264512/photo/1pic.twitter.com/VPssf7zdjT pic.twitter.com/MZ6JS1owDW",,,#USAfricaBF,668111543083642880,https://twitter.com/africamoneyexpo/status/668111543083642880
2015-11-21 16:59:37,becky_gwills,,0,0,0,"What an achievement by Jamie Vardy and Leicester City. @carteronline you must be delighted! Brilliant. #foxes",,@carteronline,#foxes,668111537010290688,https://twitter.com/becky_gwills/status/668111537010290688
2015-11-21 16:59:37,stbanky007,,0,0,0,"Leicester City are robbing boys!",,,,668111536267919361,https://twitter.com/stbanky007/status/668111536267919361
2015-11-21 16:59:36,bryant_rf,,2,0,3,"13 games in: Leicester City at the top of the Premier League table. o_O",,,,668111530857095168,https://twitter.com/bryant_rf/status/668111530857095168
2015-11-21 16:59:36,lippythelion69,Grayam32bn,0,0,1,"@Grayam32bn we are still in the thick of it! Kind of nice to see Leicester City on top! I expect Man U to fold!!",,@Grayam32bn,,668111530119024641,https://twitter.com/lippythelion69/status/668111530119024641
2015-11-21 16:59:35,faizmahmod,,0,0,0,"Pergh. Leicester City top of the league.",,,,668111526658596864,https://twitter.com/faizmahmod/status/668111526658596864
2015-11-21 16:59:35,Hrag273,,0,0,0,"#Leicestercity top of the league. BEST.LEAGUE.EVER. #PremierLeague #EPL",,,#Leicestercity #PremierLeague #EPL,668111525052153856,https://twitter.com/Hrag273/status/668111525052153856
2015-11-21 16:59:33,G_kKamau,,0,0,0,"@Chelseafc and Leicester city will soon switch positions",,@Chelseafc,,668111518844628993,https://twitter.com/G_kKamau/status/668111518844628993
2015-11-21 16:59:31,Mangoo_17,,0,0,0,"Leicester city at the top of the EPL. Vardy excellent. Arsenal hold this L. United with a fergie-esque victory at the death",,,,668111508660973569,https://twitter.com/Mangoo_17/status/668111508660973569
